stress_axis,stress_level,method,metric,mean,ci95,seeds
sensor_dropout,1.0,robust_mpc_fallback,hidden_mechanism_f1,0.00734,0.00735,10
sensor_dropout,1.0,robust_mpc_fallback,false_abstention,0.03917,0.00945,10
sensor_dropout,1.0,robust_mpc_fallback,unsafe_action,0.08417,0.01490,10
sensor_dropout,1.0,robust_mpc_fallback,repair_precision,0.00000,0.00000,10
sensor_dropout,1.0,robust_mpc_fallback,calibration_error,0.22584,0.00118,10
sensor_dropout,1.0,robust_mpc_fallback,bloat_index,0.56708,0.00464,10
sensor_dropout,1.0,robust_mpc_fallback,probe_efficiency,0.17500,0.20725,10
sensor_dropout,1.0,robust_mpc_fallback,intervention_cost,0.03363,0.00096,10
sensor_dropout,1.0,robust_mpc_fallback,oracle_regret,0.10712,0.00856,10
sensor_dropout,1.0,robust_mpc_fallback,deployment_risk,0.27557,0.00272,10
sensor_dropout,1.0,robust_mpc_fallback,robust_utility,0.26942,0.04798,10
sensor_dropout,1.0,residual_dynamics_repair,task_success,0.49500,0.03305,10
sensor_dropout,1.0,residual_dynamics_repair,hidden_mechanism_f1,0.42511,0.03175,10
sensor_dropout,1.0,residual_dynamics_repair,false_abstention,0.06750,0.01204,10
sensor_dropout,1.0,residual_dynamics_repair,unsafe_action,0.18250,0.02029,10
sensor_dropout,1.0,residual_dynamics_repair,repair_precision,0.25020,0.05079,10
sensor_dropout,1.0,residual_dynamics_repair,calibration_error,0.15164,0.00185,10
sensor_dropout,1.0,residual_dynamics_repair,bloat_index,0.46103,0.00643,10
sensor_dropout,1.0,residual_dynamics_repair,probe_efficiency,0.47564,0.07148,10
sensor_dropout,1.0,residual_dynamics_repair,intervention_cost,0.05571,0.00210,10
sensor_dropout,1.0,residual_dynamics_repair,oracle_regret,0.15276,0.00897,10
sensor_dropout,1.0,residual_dynamics_repair,deployment_risk,0.31908,0.00485,10
sensor_dropout,1.0,residual_dynamics_repair,robust_utility,0.02084,0.05856,10
sensor_dropout,1.0,mechanics_gap_auditor_v5,task_success,0.51417,0.03487,10
sensor_dropout,1.0,mechanics_gap_auditor_v5,hidden_mechanism_f1,0.54920,0.03674,10
sensor_dropout,1.0,mechanics_gap_auditor_v5,false_abstention,0.07083,0.00886,10
sensor_dropout,1.0,mechanics_gap_auditor_v5,unsafe_action,0.18667,0.03101,10
sensor_dropout,1.0,mechanics_gap_auditor_v5,repair_precision,0.33121,0.05789,10
sensor_dropout,1.0,mechanics_gap_auditor_v5,calibration_error,0.11585,0.00183,10
sensor_dropout,1.0,mechanics_gap_auditor_v5,bloat_index,0.39163,0.00649,10
sensor_dropout,1.0,mechanics_gap_auditor_v5,probe_efficiency,0.57347,0.06726,10
sensor_dropout,1.0,mechanics_gap_auditor_v5,intervention_cost,0.07035,0.00315,10
sensor_dropout,1.0,mechanics_gap_auditor_v5,oracle_regret,0.13552,0.00827,10
sensor_dropout,1.0,mechanics_gap_auditor_v5,deployment_risk,0.28861,0.00455,10
sensor_dropout,1.0,mechanics_gap_auditor_v5,robust_utility,0.05580,0.07052,10
sensor_dropout,1.0,oracle_mechanics_repair,task_success,0.62583,0.02967,10
sensor_dropout,1.0,oracle_mechanics_repair,hidden_mechanism_f1,0.74907,0.02124,10
sensor_dropout,1.0,oracle_mechanics_repair,false_abstention,0.05083,0.01204,10
sensor_dropout,1.0,oracle_mechanics_repair,unsafe_action,0.10667,0.01945,10
sensor_dropout,1.0,oracle_mechanics_repair,repair_precision,0.44262,0.03146,10
sensor_dropout,1.0,oracle_mechanics_repair,calibration_error,0.09308,0.00114,10
sensor_dropout,1.0,oracle_mechanics_repair,bloat_index,0.16547,0.00440,10
sensor_dropout,1.0,oracle_mechanics_repair,probe_efficiency,0.89431,0.03299,10
sensor_dropout,1.0,oracle_mechanics_repair,intervention_cost,0.08767,0.00236,10
sensor_dropout,1.0,oracle_mechanics_repair,oracle_regret,0.08588,0.00998,10
sensor_dropout,1.0,oracle_mechanics_repair,deployment_risk,0.19608,0.00404,10
sensor_dropout,1.0,oracle_mechanics_repair,robust_utility,0.35659,0.05528,10
latency_hysteresis,0.0,ensemble_variance_gate,task_success,0.42000,0.03278,10
latency_hysteresis,0.0,ensemble_variance_gate,hidden_mechanism_f1,0.38416,0.04263,10
latency_hysteresis,0.0,ensemble_variance_gate,false_abstention,0.23917,0.03409,10
latency_hysteresis,0.0,ensemble_variance_gate,unsafe_action,0.14250,0.03026,10
latency_hysteresis,0.0,ensemble_variance_gate,repair_precision,0.25746,0.12172,10
latency_hysteresis,0.0,ensemble_variance_gate,calibration_error,0.28055,0.00387,10
latency_hysteresis,0.0,ensemble_variance_gate,bloat_index,0.61010,0.00449,10
latency_hysteresis,0.0,ensemble_variance_gate,probe_efficiency,0.43167,0.20594,10
latency_hysteresis,0.0,ensemble_variance_gate,intervention_cost,0.04616,0.00284,10
latency_hysteresis,0.0,ensemble_variance_gate,oracle_regret,0.25410,0.01768,10
latency_hysteresis,0.0,ensemble_variance_gate,deployment_risk,0.36504,0.00330,10
latency_hysteresis,0.0,ensemble_variance_gate,robust_utility,-0.16569,0.05903,10
latency_hysteresis,0.0,conformal_risk_gate,task_success,0.31000,0.03747,10
latency_hysteresis,0.0,conformal_risk_gate,hidden_mechanism_f1,0.30106,0.04375,10
latency_hysteresis,0.0,conformal_risk_gate,false_abstention,0.45417,0.02965,10
latency_hysteresis,0.0,conformal_risk_gate,unsafe_action,0.07333,0.01930,10
latency_hysteresis,0.0,conformal_risk_gate,repair_precision,0.22500,0.16160,10
latency_hysteresis,0.0,conformal_risk_gate,calibration_error,0.32182,0.00228,10
latency_hysteresis,0.0,conformal_risk_gate,bloat_index,0.77764,0.00613,10
latency_hysteresis,0.0,conformal_risk_gate,probe_efficiency,0.20000,0.21669,10
latency_hysteresis,0.0,conformal_risk_gate,intervention_cost,0.05955,0.00221,10
latency_hysteresis,0.0,conformal_risk_gate,oracle_regret,0.37445,0.01851,10
latency_hysteresis,0.0,conformal_risk_gate,deployment_risk,0.36906,0.00408,10
latency_hysteresis,0.0,conformal_risk_gate,robust_utility,-0.39134,0.06538,10
latency_hysteresis,0.0,active_probe_then_plan,task_success,0.57333,0.03433,10
latency_hysteresis,0.0,active_probe_then_plan,hidden_mechanism_f1,0.59602,0.02807,10
latency_hysteresis,0.0,active_probe_then_plan,false_abstention,0.05917,0.01204,10
latency_hysteresis,0.0,active_probe_then_plan,unsafe_action,0.18583,0.02178,10
latency_hysteresis,0.0,active_probe_then_plan,repair_precision,0.39424,0.05656,10
latency_hysteresis,0.0,active_probe_then_plan,calibration_error,0.11269,0.00203,10
latency_hysteresis,0.0,active_probe_then_plan,bloat_index,0.32662,0.00607,10
latency_hysteresis,0.0,active_probe_then_plan,probe_efficiency,0.56759,0.03883,10
latency_hysteresis,0.0,active_probe_then_plan,intervention_cost,0.07856,0.00301,10
latency_hysteresis,0.0,active_probe_then_plan,oracle_regret,0.10573,0.00869,10
latency_hysteresis,0.0,active_probe_then_plan,deployment_risk,0.27637,0.00478,10
latency_hysteresis,0.0,active_probe_then_plan,robust_utility,0.15025,0.05588,10
latency_hysteresis,0.0,robust_mpc_fallback,task_success,0.61917,0.02298,10
latency_hysteresis,0.0,robust_mpc_fallback,hidden_mechanism_f1,0.15659,0.02415,10
latency_hysteresis,0.0,robust_mpc_fallback,false_abstention,0.05583,0.00975,10
latency_hysteresis,0.0,robust_mpc_fallback,unsafe_action,0.06167,0.01403,10
latency_hysteresis,0.0,robust_mpc_fallback,repair_precision,0.09167,0.09255,10
latency_hysteresis,0.0,robust_mpc_fallback,calibration_error,0.22708,0.00138,10
latency_hysteresis,0.0,robust_mpc_fallback,bloat_index,0.52654,0.00594,10
latency_hysteresis,0.0,robust_mpc_fallback,probe_efficiency,0.15000,0.20917,10
latency_hysteresis,0.0,robust_mpc_fallback,intervention_cost,0.03471,0.00125,10
latency_hysteresis,0.0,robust_mpc_fallback,oracle_regret,0.09159,0.00700,10
latency_hysteresis,0.0,robust_mpc_fallback,deployment_risk,0.25531,0.00305,10
latency_hysteresis,0.0,robust_mpc_fallback,robust_utility,0.31720,0.03541,10
latency_hysteresis,0.0,residual_dynamics_repair,task_success,0.53167,0.02930,10
latency_hysteresis,0.0,residual_dynamics_repair,hidden_mechanism_f1,0.47652,0.03324,10
latency_hysteresis,0.0,residual_dynamics_repair,false_abstention,0.08500,0.01351,10
latency_hysteresis,0.0,residual_dynamics_repair,unsafe_action,0.17917,0.02274,10
latency_hysteresis,0.0,residual_dynamics_repair,repair_precision,0.29862,0.04103,10
latency_hysteresis,0.0,residual_dynamics_repair,calibration_error,0.15234,0.00257,10
latency_hysteresis,0.0,residual_dynamics_repair,bloat_index,0.41906,0.00495,10
latency_hysteresis,0.0,residual_dynamics_repair,probe_efficiency,0.49342,0.07446,10
latency_hysteresis,0.0,residual_dynamics_repair,intervention_cost,0.05943,0.00252,10
latency_hysteresis,0.0,residual_dynamics_repair,oracle_regret,0.13207,0.00893,10
latency_hysteresis,0.0,residual_dynamics_repair,deployment_risk,0.29523,0.00321,10
latency_hysteresis,0.0,residual_dynamics_repair,robust_utility,0.07367,0.06032,10
latency_hysteresis,0.0,mechanics_gap_auditor_v5,task_success,0.57416,0.02464,10
latency_hysteresis,0.0,mechanics_gap_auditor_v5,hidden_mechanism_f1,0.61411,0.02738,10
latency_hysteresis,0.0,mechanics_gap_auditor_v5,false_abstention,0.08500,0.01083,10
latency_hysteresis,0.0,mechanics_gap_auditor_v5,unsafe_action,0.14667,0.01173,10
latency_hysteresis,0.0,mechanics_gap_auditor_v5,repair_precision,0.37630,0.05972,10
latency_hysteresis,0.0,mechanics_gap_auditor_v5,calibration_error,0.11554,0.00189,10
latency_hysteresis,0.0,mechanics_gap_auditor_v5,bloat_index,0.34398,0.00527,10
latency_hysteresis,0.0,mechanics_gap_auditor_v5,probe_efficiency,0.66526,0.06751,10
latency_hysteresis,0.0,mechanics_gap_auditor_v5,intervention_cost,0.06914,0.00245,10
latency_hysteresis,0.0,mechanics_gap_auditor_v5,oracle_regret,0.11600,0.00874,10
latency_hysteresis,0.0,mechanics_gap_auditor_v5,deployment_risk,0.26227,0.00445,10
latency_hysteresis,0.0,mechanics_gap_auditor_v5,robust_utility,0.18195,0.03939,10
latency_hysteresis,0.0,oracle_mechanics_repair,task_success,0.68333,0.02722,10
latency_hysteresis,0.0,oracle_mechanics_repair,hidden_mechanism_f1,0.75803,0.02268,10
latency_hysteresis,0.0,oracle_mechanics_repair,false_abstention,0.05500,0.01673,10
latency_hysteresis,0.0,oracle_mechanics_repair,unsafe_action,0.11250,0.01638,10
latency_hysteresis,0.0,oracle_mechanics_repair,repair_precision,0.45462,0.04825,10
latency_hysteresis,0.0,oracle_mechanics_repair,calibration_error,0.09016,0.00162,10
latency_hysteresis,0.0,oracle_mechanics_repair,bloat_index,0.12630,0.00527,10
latency_hysteresis,0.0,oracle_mechanics_repair,probe_efficiency,0.95290,0.02831,10
latency_hysteresis,0.0,oracle_mechanics_repair,intervention_cost,0.08838,0.00155,10
latency_hysteresis,0.0,oracle_mechanics_repair,oracle_regret,0.07290,0.01119,10
latency_hysteresis,0.0,oracle_mechanics_repair,deployment_risk,0.17398,0.00345,10
latency_hysteresis,0.0,oracle_mechanics_repair,robust_utility,0.42151,0.04843,10
latency_hysteresis,0.2,ensemble_variance_gate,task_success,0.42167,0.02401,10
latency_hysteresis,0.2,ensemble_variance_gate,hidden_mechanism_f1,0.39356,0.02934,10
latency_hysteresis,0.2,ensemble_variance_gate,false_abstention,0.25750,0.01813,10
latency_hysteresis,0.2,ensemble_variance_gate,unsafe_action,0.11417,0.01522,10
latency_hysteresis,0.2,ensemble_variance_gate,repair_precision,0.20214,0.07993,10
latency_hysteresis,0.2,ensemble_variance_gate,calibration_error,0.28127,0.00257,10
latency_hysteresis,0.2,ensemble_variance_gate,bloat_index,0.61098,0.00311,10
latency_hysteresis,0.2,ensemble_variance_gate,probe_efficiency,0.40214,0.17370,10
latency_hysteresis,0.2,ensemble_variance_gate,intervention_cost,0.04750,0.00184,10
latency_hysteresis,0.2,ensemble_variance_gate,oracle_regret,0.26652,0.00985,10
latency_hysteresis,0.2,ensemble_variance_gate,deployment_risk,0.36892,0.00244,10
latency_hysteresis,0.2,ensemble_variance_gate,robust_utility,-0.14312,0.03709,10
latency_hysteresis,0.2,conformal_risk_gate,task_success,0.31500,0.01555,10
latency_hysteresis,0.2,conformal_risk_gate,hidden_mechanism_f1,0.28228,0.04211,10
latency_hysteresis,0.2,conformal_risk_gate,false_abstention,0.46000,0.02899,10
latency_hysteresis,0.2,conformal_risk_gate,unsafe_action,0.05917,0.01179,10
latency_hysteresis,0.2,conformal_risk_gate,repair_precision,0.23333,0.13067,10
latency_hysteresis,0.2,conformal_risk_gate,calibration_error,0.32089,0.00289,10
latency_hysteresis,0.2,conformal_risk_gate,bloat_index,0.77804,0.00458,10
latency_hysteresis,0.2,conformal_risk_gate,probe_efficiency,0.20000,0.19960,10
latency_hysteresis,0.2,conformal_risk_gate,intervention_cost,0.06082,0.00282,10
latency_hysteresis,0.2,conformal_risk_gate,oracle_regret,0.38024,0.01821,10
latency_hysteresis,0.2,conformal_risk_gate,deployment_risk,0.37152,0.00308,10
latency_hysteresis,0.2,conformal_risk_gate,robust_utility,-0.37438,0.03084,10
latency_hysteresis,0.2,active_probe_then_plan,task_success,0.56250,0.02747,10
latency_hysteresis,0.2,active_probe_then_plan,hidden_mechanism_f1,0.57318,0.03202,10
latency_hysteresis,0.2,active_probe_then_plan,false_abstention,0.05583,0.01005,10
latency_hysteresis,0.2,active_probe_then_plan,unsafe_action,0.20167,0.01517,10
latency_hysteresis,0.2,active_probe_then_plan,repair_precision,0.39398,0.06991,10
latency_hysteresis,0.2,active_probe_then_plan,calibration_error,0.11300,0.00149,10
latency_hysteresis,0.2,active_probe_then_plan,bloat_index,0.32917,0.00466,10
latency_hysteresis,0.2,active_probe_then_plan,probe_efficiency,0.59541,0.04053,10
latency_hysteresis,0.2,active_probe_then_plan,intervention_cost,0.07707,0.00285,10
latency_hysteresis,0.2,active_probe_then_plan,oracle_regret,0.11001,0.00766,10
latency_hysteresis,0.2,active_probe_then_plan,deployment_risk,0.27871,0.00295,10
latency_hysteresis,0.2,active_probe_then_plan,robust_utility,0.11896,0.04678,10
latency_hysteresis,0.2,robust_mpc_fallback,task_success,0.61667,0.02634,10
latency_hysteresis,0.2,robust_mpc_fallback,hidden_mechanism_f1,0.15039,0.01849,10
latency_hysteresis,0.2,robust_mpc_fallback,false_abstention,0.05750,0.01276,10
latency_hysteresis,0.2,robust_mpc_fallback,unsafe_action,0.07500,0.01687,10
latency_hysteresis,0.2,robust_mpc_fallback,repair_precision,0.15000,0.20917,10
latency_hysteresis,0.2,robust_mpc_fallback,calibration_error,0.22505,0.00108,10
latency_hysteresis,0.2,robust_mpc_fallback,bloat_index,0.52582,0.00529,10
latency_hysteresis,0.2,robust_mpc_fallback,probe_efficiency,0.25000,0.22448,10
latency_hysteresis,0.2,robust_mpc_fallback,intervention_cost,0.03453,0.00120,10
latency_hysteresis,0.2,robust_mpc_fallback,oracle_regret,0.09702,0.00796,10
latency_hysteresis,0.2,robust_mpc_fallback,deployment_risk,0.25694,0.00299,10
latency_hysteresis,0.2,robust_mpc_fallback,robust_utility,0.29510,0.04984,10
latency_hysteresis,0.2,residual_dynamics_repair,task_success,0.53833,0.02568,10
latency_hysteresis,0.2,residual_dynamics_repair,hidden_mechanism_f1,0.49213,0.02446,10
latency_hysteresis,0.2,residual_dynamics_repair,false_abstention,0.07250,0.01421,10
latency_hysteresis,0.2,residual_dynamics_repair,unsafe_action,0.15917,0.02452,10
latency_hysteresis,0.2,residual_dynamics_repair,repair_precision,0.24593,0.04306,10
latency_hysteresis,0.2,residual_dynamics_repair,calibration_error,0.14996,0.00101,10
latency_hysteresis,0.2,residual_dynamics_repair,bloat_index,0.41723,0.00302,10
latency_hysteresis,0.2,residual_dynamics_repair,probe_efficiency,0.55667,0.10654,10
latency_hysteresis,0.2,residual_dynamics_repair,intervention_cost,0.05683,0.00293,10
latency_hysteresis,0.2,residual_dynamics_repair,oracle_regret,0.12786,0.01020,10
latency_hysteresis,0.2,residual_dynamics_repair,deployment_risk,0.29866,0.00288,10
latency_hysteresis,0.2,residual_dynamics_repair,robust_utility,0.11420,0.04641,10
latency_hysteresis,0.2,mechanics_gap_auditor_v5,task_success,0.57333,0.02346,10
latency_hysteresis,0.2,mechanics_gap_auditor_v5,hidden_mechanism_f1,0.58797,0.04080,10
latency_hysteresis,0.2,mechanics_gap_auditor_v5,false_abstention,0.08000,0.01525,10
latency_hysteresis,0.2,mechanics_gap_auditor_v5,unsafe_action,0.13917,0.02023,10
latency_hysteresis,0.2,mechanics_gap_auditor_v5,repair_precision,0.38491,0.02504,10
latency_hysteresis,0.2,mechanics_gap_auditor_v5,calibration_error,0.11545,0.00164,10
latency_hysteresis,0.2,mechanics_gap_auditor_v5,bloat_index,0.34686,0.00620,10
latency_hysteresis,0.2,mechanics_gap_auditor_v5,probe_efficiency,0.64392,0.03210,10
latency_hysteresis,0.2,mechanics_gap_auditor_v5,intervention_cost,0.06837,0.00204,10
latency_hysteresis,0.2,mechanics_gap_auditor_v5,oracle_regret,0.11627,0.00657,10
latency_hysteresis,0.2,mechanics_gap_auditor_v5,deployment_risk,0.26521,0.00270,10
latency_hysteresis,0.2,mechanics_gap_auditor_v5,robust_utility,0.19206,0.03686,10
latency_hysteresis,0.2,oracle_mechanics_repair,task_success,0.66083,0.03427,10
latency_hysteresis,0.2,oracle_mechanics_repair,hidden_mechanism_f1,0.76927,0.02840,10
latency_hysteresis,0.2,oracle_mechanics_repair,false_abstention,0.07083,0.02055,10
latency_hysteresis,0.2,oracle_mechanics_repair,unsafe_action,0.09917,0.01365,10
latency_hysteresis,0.2,oracle_mechanics_repair,repair_precision,0.46776,0.02728,10
latency_hysteresis,0.2,oracle_mechanics_repair,calibration_error,0.09483,0.00116,10
latency_hysteresis,0.2,oracle_mechanics_repair,bloat_index,0.12252,0.00732,10
latency_hysteresis,0.2,oracle_mechanics_repair,probe_efficiency,0.91832,0.02562,10
latency_hysteresis,0.2,oracle_mechanics_repair,intervention_cost,0.09027,0.00233,10
latency_hysteresis,0.2,oracle_mechanics_repair,oracle_regret,0.08227,0.01489,10
latency_hysteresis,0.2,oracle_mechanics_repair,deployment_risk,0.17326,0.00431,10
latency_hysteresis,0.2,oracle_mechanics_repair,robust_utility,0.40478,0.06234,10
latency_hysteresis,0.4,ensemble_variance_gate,task_success,0.39167,0.02150,10
latency_hysteresis,0.4,ensemble_variance_gate,hidden_mechanism_f1,0.41706,0.03824,10
latency_hysteresis,0.4,ensemble_variance_gate,false_abstention,0.24167,0.01978,10
latency_hysteresis,0.4,ensemble_variance_gate,unsafe_action,0.14833,0.01415,10
latency_hysteresis,0.4,ensemble_variance_gate,repair_precision,0.19976,0.12385,10
latency_hysteresis,0.4,ensemble_variance_gate,calibration_error,0.27716,0.00220,10
latency_hysteresis,0.4,ensemble_variance_gate,bloat_index,0.61194,0.00437,10
latency_hysteresis,0.4,ensemble_variance_gate,probe_efficiency,0.34762,0.16052,10
latency_hysteresis,0.4,ensemble_variance_gate,intervention_cost,0.04646,0.00213,10
latency_hysteresis,0.4,ensemble_variance_gate,oracle_regret,0.27075,0.01243,10
latency_hysteresis,0.4,ensemble_variance_gate,deployment_risk,0.37395,0.00308,10
latency_hysteresis,0.4,ensemble_variance_gate,robust_utility,-0.21055,0.03513,10
latency_hysteresis,0.4,conformal_risk_gate,task_success,0.31417,0.01688,10
latency_hysteresis,0.4,conformal_risk_gate,hidden_mechanism_f1,0.24005,0.03331,10
latency_hysteresis,0.4,conformal_risk_gate,false_abstention,0.44583,0.02533,10
latency_hysteresis,0.4,conformal_risk_gate,unsafe_action,0.06167,0.01655,10
latency_hysteresis,0.4,conformal_risk_gate,repair_precision,0.05000,0.09800,10
latency_hysteresis,0.4,conformal_risk_gate,calibration_error,0.31854,0.00236,10
latency_hysteresis,0.4,conformal_risk_gate,bloat_index,0.78582,0.00364,10
latency_hysteresis,0.4,conformal_risk_gate,probe_efficiency,0.12333,0.12550,10
latency_hysteresis,0.4,conformal_risk_gate,intervention_cost,0.06147,0.00210,10
latency_hysteresis,0.4,conformal_risk_gate,oracle_regret,0.38663,0.01084,10
latency_hysteresis,0.4,conformal_risk_gate,deployment_risk,0.37963,0.00233,10
latency_hysteresis,0.4,conformal_risk_gate,robust_utility,-0.37723,0.02954,10
latency_hysteresis,0.4,active_probe_then_plan,task_success,0.54417,0.02285,10
latency_hysteresis,0.4,active_probe_then_plan,hidden_mechanism_f1,0.60008,0.03002,10
latency_hysteresis,0.4,active_probe_then_plan,false_abstention,0.06416,0.01579,10
latency_hysteresis,0.4,active_probe_then_plan,unsafe_action,0.18167,0.02676,10
latency_hysteresis,0.4,active_probe_then_plan,repair_precision,0.37688,0.06200,10
latency_hysteresis,0.4,active_probe_then_plan,calibration_error,0.11187,0.00178,10
latency_hysteresis,0.4,active_probe_then_plan,bloat_index,0.32867,0.00419,10
latency_hysteresis,0.4,active_probe_then_plan,probe_efficiency,0.55741,0.04607,10
latency_hysteresis,0.4,active_probe_then_plan,intervention_cost,0.07986,0.00198,10
latency_hysteresis,0.4,active_probe_then_plan,oracle_regret,0.11727,0.01018,10
latency_hysteresis,0.4,active_probe_then_plan,deployment_risk,0.28525,0.00234,10
latency_hysteresis,0.4,active_probe_then_plan,robust_utility,0.11785,0.05350,10
latency_hysteresis,0.4,robust_mpc_fallback,task_success,0.61417,0.02460,10
latency_hysteresis,0.4,robust_mpc_fallback,hidden_mechanism_f1,0.14755,0.03454,10
latency_hysteresis,0.4,robust_mpc_fallback,false_abstention,0.05833,0.01242,10
latency_hysteresis,0.4,robust_mpc_fallback,unsafe_action,0.07250,0.01502,10
latency_hysteresis,0.4,robust_mpc_fallback,repair_precision,0.11667,0.12930,10
latency_hysteresis,0.4,robust_mpc_fallback,calibration_error,0.22254,0.00137,10
latency_hysteresis,0.4,robust_mpc_fallback,bloat_index,0.52900,0.00250,10
latency_hysteresis,0.4,robust_mpc_fallback,probe_efficiency,0.11667,0.11978,10
latency_hysteresis,0.4,robust_mpc_fallback,intervention_cost,0.03561,0.00136,10
latency_hysteresis,0.4,robust_mpc_fallback,oracle_regret,0.10349,0.00833,10
latency_hysteresis,0.4,robust_mpc_fallback,deployment_risk,0.26186,0.00161,10
latency_hysteresis,0.4,robust_mpc_fallback,robust_utility,0.29121,0.03950,10
latency_hysteresis,0.4,residual_dynamics_repair,task_success,0.51250,0.02401,10
latency_hysteresis,0.4,residual_dynamics_repair,hidden_mechanism_f1,0.50842,0.03298,10
latency_hysteresis,0.4,residual_dynamics_repair,false_abstention,0.06917,0.01335,10
latency_hysteresis,0.4,residual_dynamics_repair,unsafe_action,0.18833,0.02261,10
latency_hysteresis,0.4,residual_dynamics_repair,repair_precision,0.27577,0.05780,10
latency_hysteresis,0.4,residual_dynamics_repair,calibration_error,0.14763,0.00154,10
latency_hysteresis,0.4,residual_dynamics_repair,bloat_index,0.41738,0.00562,10
latency_hysteresis,0.4,residual_dynamics_repair,probe_efficiency,0.50240,0.07548,10
latency_hysteresis,0.4,residual_dynamics_repair,intervention_cost,0.05657,0.00233,10
latency_hysteresis,0.4,residual_dynamics_repair,oracle_regret,0.13518,0.01018,10
latency_hysteresis,0.4,residual_dynamics_repair,deployment_risk,0.30332,0.00444,10
latency_hysteresis,0.4,residual_dynamics_repair,robust_utility,0.05016,0.05257,10
latency_hysteresis,0.4,mechanics_gap_auditor_v5,task_success,0.54917,0.02916,10
latency_hysteresis,0.4,mechanics_gap_auditor_v5,hidden_mechanism_f1,0.62004,0.02960,10
latency_hysteresis,0.4,mechanics_gap_auditor_v5,false_abstention,0.09583,0.01361,10
latency_hysteresis,0.4,mechanics_gap_auditor_v5,unsafe_action,0.14750,0.02496,10
latency_hysteresis,0.4,mechanics_gap_auditor_v5,repair_precision,0.39124,0.03731,10
latency_hysteresis,0.4,mechanics_gap_auditor_v5,calibration_error,0.11535,0.00141,10
latency_hysteresis,0.4,mechanics_gap_auditor_v5,bloat_index,0.34715,0.00453,10
latency_hysteresis,0.4,mechanics_gap_auditor_v5,probe_efficiency,0.61854,0.07005,10
latency_hysteresis,0.4,mechanics_gap_auditor_v5,intervention_cost,0.07104,0.00286,10
latency_hysteresis,0.4,mechanics_gap_auditor_v5,oracle_regret,0.13026,0.00959,10
latency_hysteresis,0.4,mechanics_gap_auditor_v5,deployment_risk,0.27032,0.00238,10
latency_hysteresis,0.4,mechanics_gap_auditor_v5,robust_utility,0.14311,0.05903,10
latency_hysteresis,0.4,oracle_mechanics_repair,task_success,0.66667,0.03080,10
latency_hysteresis,0.4,oracle_mechanics_repair,hidden_mechanism_f1,0.76460,0.01861,10
latency_hysteresis,0.4,oracle_mechanics_repair,false_abstention,0.05167,0.01307,10
latency_hysteresis,0.4,oracle_mechanics_repair,unsafe_action,0.11000,0.02020,10
latency_hysteresis,0.4,oracle_mechanics_repair,repair_precision,0.48730,0.03701,10
latency_hysteresis,0.4,oracle_mechanics_repair,calibration_error,0.09496,0.00129,10
latency_hysteresis,0.4,oracle_mechanics_repair,bloat_index,0.12301,0.00466,10
latency_hysteresis,0.4,oracle_mechanics_repair,probe_efficiency,0.97328,0.02566,10
latency_hysteresis,0.4,oracle_mechanics_repair,intervention_cost,0.08814,0.00301,10
latency_hysteresis,0.4,oracle_mechanics_repair,oracle_regret,0.07367,0.00921,10
latency_hysteresis,0.4,oracle_mechanics_repair,deployment_risk,0.17639,0.00428,10
latency_hysteresis,0.4,oracle_mechanics_repair,robust_utility,0.41012,0.05474,10
latency_hysteresis,0.6,ensemble_variance_gate,task_success,0.37500,0.02860,10
latency_hysteresis,0.6,ensemble_variance_gate,hidden_mechanism_f1,0.41485,0.03442,10
latency_hysteresis,0.6,ensemble_variance_gate,false_abstention,0.26083,0.01839,10
latency_hysteresis,0.6,ensemble_variance_gate,unsafe_action,0.15834,0.02495,10
latency_hysteresis,0.6,ensemble_variance_gate,repair_precision,0.25508,0.06356,10
latency_hysteresis,0.6,ensemble_variance_gate,calibration_error,0.27830,0.00211,10
latency_hysteresis,0.6,ensemble_variance_gate,bloat_index,0.60945,0.00597,10
latency_hysteresis,0.6,ensemble_variance_gate,probe_efficiency,0.47810,0.09393,10
latency_hysteresis,0.6,ensemble_variance_gate,intervention_cost,0.04920,0.00202,10
latency_hysteresis,0.6,ensemble_variance_gate,oracle_regret,0.28400,0.00998,10
latency_hysteresis,0.6,ensemble_variance_gate,deployment_risk,0.37064,0.00388,10
latency_hysteresis,0.6,ensemble_variance_gate,robust_utility,-0.25448,0.05242,10
latency_hysteresis,0.6,conformal_risk_gate,task_success,0.30000,0.03031,10
latency_hysteresis,0.6,conformal_risk_gate,hidden_mechanism_f1,0.24104,0.04519,10
latency_hysteresis,0.6,conformal_risk_gate,false_abstention,0.44417,0.02612,10
latency_hysteresis,0.6,conformal_risk_gate,unsafe_action,0.07500,0.01902,10
latency_hysteresis,0.6,conformal_risk_gate,repair_precision,0.30000,0.29939,10
latency_hysteresis,0.6,conformal_risk_gate,calibration_error,0.31745,0.00179,10
latency_hysteresis,0.6,conformal_risk_gate,bloat_index,0.78159,0.00453,10
latency_hysteresis,0.6,conformal_risk_gate,probe_efficiency,0.17500,0.20725,10
latency_hysteresis,0.6,conformal_risk_gate,intervention_cost,0.06027,0.00231,10
latency_hysteresis,0.6,conformal_risk_gate,oracle_regret,0.38629,0.01764,10
latency_hysteresis,0.6,conformal_risk_gate,deployment_risk,0.37654,0.00399,10
latency_hysteresis,0.6,conformal_risk_gate,robust_utility,-0.40559,0.05520,10
