split,method,seed,rows,task_success,hidden_mechanism_f1,false_abstention,unsafe_action,repair_precision,calibration_error,bloat_index,probe_efficiency,intervention_cost,oracle_regret,deployment_risk,robust_utility
latency_hysteresis_shift,oracle_full_state_policy,9,192,0.79167,0.62454,0.04688,0.04688,0.35882,0.06082,0.06581,1.00000,0.09090,0.03617,0.12076,0.64819
latency_hysteresis_shift,oracle_mechanics_repair,0,192,0.77083,0.59414,0.05729,0.06771,0.28058,0.08005,0.12165,0.96429,0.08775,0.05342,0.15844,0.57424
latency_hysteresis_shift,oracle_mechanics_repair,1,192,0.76042,0.57143,0.04688,0.04688,0.32143,0.07858,0.12298,0.95833,0.08535,0.04320,0.15391,0.59954
latency_hysteresis_shift,oracle_mechanics_repair,2,192,0.75521,0.65370,0.05208,0.09375,0.33103,0.08331,0.11640,0.96000,0.08780,0.05430,0.15655,0.52946
latency_hysteresis_shift,oracle_mechanics_repair,3,192,0.69271,0.62097,0.03125,0.08333,0.32867,0.08040,0.11600,1.00000,0.08551,0.03846,0.15255,0.49733
latency_hysteresis_shift,oracle_mechanics_repair,4,192,0.74479,0.65891,0.03125,0.09375,0.34000,0.08039,0.11214,0.96296,0.08863,0.04009,0.15282,0.53574
latency_hysteresis_shift,oracle_mechanics_repair,5,192,0.73438,0.61600,0.02083,0.09896,0.29861,0.07656,0.12116,0.92308,0.08545,0.03515,0.15721,0.52422
latency_hysteresis_shift,oracle_mechanics_repair,6,192,0.78125,0.58730,0.03125,0.05208,0.32667,0.07827,0.11587,0.95652,0.08676,0.03502,0.15258,0.62612
latency_hysteresis_shift,oracle_mechanics_repair,7,192,0.73438,0.66406,0.03646,0.09896,0.34058,0.07981,0.11630,0.96667,0.08670,0.04439,0.15305,0.51398
latency_hysteresis_shift,oracle_mechanics_repair,8,192,0.78646,0.58824,0.04167,0.07812,0.32911,0.08291,0.11288,0.96875,0.09431,0.03948,0.15041,0.59050
latency_hysteresis_shift,oracle_mechanics_repair,9,192,0.76042,0.60800,0.04688,0.07292,0.33784,0.08199,0.11521,0.96875,0.09160,0.04509,0.15035,0.56631
latency_hysteresis_shift,residual_dynamics_repair,0,192,0.58333,0.46259,0.06771,0.14062,0.19697,0.16408,0.38309,0.50000,0.05557,0.08393,0.25844,0.21427
latency_hysteresis_shift,residual_dynamics_repair,1,192,0.67188,0.38710,0.06771,0.10417,0.22727,0.16562,0.38507,0.40000,0.05932,0.07722,0.25777,0.34965
latency_hysteresis_shift,residual_dynamics_repair,2,192,0.58854,0.50292,0.08854,0.15104,0.22222,0.15979,0.38158,0.70588,0.06145,0.10220,0.26009,0.18740
latency_hysteresis_shift,residual_dynamics_repair,3,192,0.66667,0.41892,0.06250,0.11979,0.21429,0.16200,0.38658,0.40000,0.05343,0.07888,0.25908,0.32797
latency_hysteresis_shift,residual_dynamics_repair,4,192,0.65104,0.39189,0.03125,0.14583,0.22388,0.16247,0.38847,0.28571,0.05390,0.06267,0.26260,0.30047
latency_hysteresis_shift,residual_dynamics_repair,5,192,0.61979,0.44025,0.03646,0.13021,0.22727,0.16061,0.38364,0.64706,0.05541,0.06380,0.26103,0.28676
latency_hysteresis_shift,residual_dynamics_repair,6,192,0.65625,0.40764,0.04688,0.10938,0.16418,0.16408,0.38895,0.43478,0.05937,0.06763,0.26443,0.34010
latency_hysteresis_shift,residual_dynamics_repair,7,192,0.63021,0.40741,0.05208,0.14062,0.20000,0.16183,0.38868,0.42857,0.05650,0.07687,0.26646,0.26949
latency_hysteresis_shift,residual_dynamics_repair,8,192,0.69792,0.42177,0.05729,0.08854,0.24561,0.16403,0.37682,0.52941,0.05426,0.06905,0.25131,0.40751
latency_hysteresis_shift,residual_dynamics_repair,9,192,0.59896,0.49032,0.08854,0.14062,0.28788,0.16233,0.37651,0.53846,0.05770,0.09325,0.25566,0.21749
latency_hysteresis_shift,robust_mpc_fallback,0,192,0.69271,0.11905,0.04167,0.02604,0.50000,0.24202,0.48417,0.00000,0.03330,0.04418,0.22061,0.47530
latency_hysteresis_shift,robust_mpc_fallback,1,192,0.77604,0.17204,0.06771,0.00521,0.00000,0.24295,0.48504,0.00000,0.03569,0.05669,0.22325,0.56632
latency_hysteresis_shift,robust_mpc_fallback,2,192,0.71875,0.13725,0.06250,0.01562,0.66667,0.23834,0.48870,0.66667,0.03574,0.05851,0.22374,0.49649
latency_hysteresis_shift,robust_mpc_fallback,3,192,0.75521,0.12766,0.02083,0.01042,0.00000,0.23784,0.48466,0.00000,0.03132,0.03158,0.22093,0.57287
latency_hysteresis_shift,robust_mpc_fallback,4,192,0.67708,0.15842,0.05729,0.03125,0.33333,0.24122,0.48832,0.00000,0.03439,0.05656,0.22573,0.43905
latency_hysteresis_shift,robust_mpc_fallback,5,192,0.68229,0.16000,0.07812,0.00521,1.00000,0.24175,0.48771,0.00000,0.03496,0.06446,0.22336,0.46387
latency_hysteresis_shift,robust_mpc_fallback,6,192,0.78125,0.18750,0.01562,0.03646,0.00000,0.23735,0.48036,0.00000,0.03028,0.03194,0.22107,0.57009
latency_hysteresis_shift,robust_mpc_fallback,7,192,0.77604,0.26316,0.04688,0.00521,0.00000,0.23670,0.48487,0.33333,0.03449,0.04795,0.22258,0.58006
latency_hysteresis_shift,robust_mpc_fallback,8,192,0.75521,0.14118,0.04167,0.03125,0.33333,0.24018,0.47519,0.00000,0.03361,0.04374,0.21932,0.53390
latency_hysteresis_shift,robust_mpc_fallback,9,192,0.74479,0.20619,0.05729,0.02083,0.00000,0.24032,0.47853,0.00000,0.03298,0.05376,0.22077,0.52423
latency_hysteresis_shift,uncertainty_bloat_audit_v4,0,192,0.61458,0.39130,0.04167,0.14062,0.09375,0.18228,0.48886,0.14286,0.04230,0.08141,0.30332,0.23300
latency_hysteresis_shift,uncertainty_bloat_audit_v4,1,192,0.63021,0.34043,0.06250,0.11979,0.24000,0.18233,0.49483,0.44444,0.03943,0.09284,0.30387,0.25940
latency_hysteresis_shift,uncertainty_bloat_audit_v4,2,192,0.55729,0.46452,0.06250,0.16146,0.21212,0.17863,0.49037,0.58333,0.04334,0.10060,0.30812,0.13090
latency_hysteresis_shift,uncertainty_bloat_audit_v4,3,192,0.58854,0.47143,0.06771,0.17708,0.21429,0.18267,0.49128,0.37500,0.04407,0.10237,0.30411,0.13899
latency_hysteresis_shift,uncertainty_bloat_audit_v4,4,192,0.60417,0.42667,0.08333,0.13021,0.20588,0.18153,0.49178,0.38095,0.04954,0.10634,0.30588,0.20250
latency_hysteresis_shift,uncertainty_bloat_audit_v4,5,192,0.55729,0.40000,0.09375,0.14583,0.12903,0.18572,0.50426,0.15789,0.04849,0.11613,0.31241,0.12384
latency_hysteresis_shift,uncertainty_bloat_audit_v4,6,192,0.65104,0.32308,0.01562,0.13021,0.14706,0.17854,0.49319,0.52941,0.04224,0.06628,0.30498,0.29981
latency_hysteresis_shift,uncertainty_bloat_audit_v4,7,192,0.57292,0.48684,0.07812,0.13542,0.18750,0.18080,0.49332,0.52941,0.04662,0.10502,0.30771,0.16818
latency_hysteresis_shift,uncertainty_bloat_audit_v4,8,192,0.61979,0.46154,0.07812,0.15625,0.30769,0.18262,0.48426,0.50000,0.04428,0.09975,0.29578,0.19468
latency_hysteresis_shift,uncertainty_bloat_audit_v4,9,192,0.61979,0.40559,0.08333,0.16146,0.18182,0.18341,0.49596,0.57143,0.04922,0.10817,0.30585,0.17717
latent_fixture_snag_shift,active_probe_then_plan,0,192,0.60417,0.51777,0.04167,0.15104,0.32692,0.11637,0.31008,0.60000,0.07071,0.07249,0.25427,0.25454
latent_fixture_snag_shift,active_probe_then_plan,1,192,0.69271,0.52736,0.05729,0.13021,0.39655,0.11520,0.30590,0.58209,0.07711,0.07692,0.25086,0.35922
latent_fixture_snag_shift,active_probe_then_plan,2,192,0.67708,0.53061,0.04688,0.11979,0.22857,0.11725,0.29852,0.71642,0.08003,0.06718,0.24947,0.36682
latent_fixture_snag_shift,active_probe_then_plan,3,192,0.63021,0.52475,0.05208,0.18750,0.39726,0.11549,0.30123,0.62857,0.08279,0.07716,0.24700,0.22683
latent_fixture_snag_shift,active_probe_then_plan,4,192,0.64583,0.49751,0.02604,0.14583,0.35294,0.11398,0.31416,0.53968,0.07586,0.06342,0.25893,0.31104
latent_fixture_snag_shift,active_probe_then_plan,5,192,0.64583,0.47368,0.02604,0.13542,0.29545,0.11612,0.31265,0.55224,0.07024,0.06093,0.25433,0.32741
latent_fixture_snag_shift,active_probe_then_plan,6,192,0.67188,0.61307,0.03646,0.11458,0.34545,0.11206,0.29952,0.60606,0.07404,0.06462,0.24832,0.37560
latent_fixture_snag_shift,active_probe_then_plan,7,192,0.66146,0.60090,0.05208,0.10417,0.36765,0.11354,0.30270,0.66197,0.08170,0.07292,0.25312,0.36410
latent_fixture_snag_shift,active_probe_then_plan,8,192,0.66146,0.54922,0.03125,0.17188,0.32468,0.11767,0.28893,0.60241,0.08847,0.05847,0.24216,0.29703
latent_fixture_snag_shift,active_probe_then_plan,9,192,0.64062,0.50267,0.05729,0.14062,0.21739,0.11560,0.30829,0.54545,0.08008,0.07741,0.25339,0.29228
latent_fixture_snag_shift,bayesian_model_expansion,0,192,0.60417,0.45556,0.08854,0.11458,0.15686,0.17394,0.41564,0.68182,0.05723,0.10201,0.27544,0.24050
latent_fixture_snag_shift,bayesian_model_expansion,1,192,0.55729,0.55435,0.11979,0.12500,0.25926,0.17376,0.41101,0.55000,0.05973,0.12207,0.27022,0.15801
latent_fixture_snag_shift,bayesian_model_expansion,2,192,0.54167,0.50000,0.08333,0.13542,0.39216,0.17468,0.39456,0.43478,0.05729,0.09242,0.25724,0.16450
latent_fixture_snag_shift,bayesian_model_expansion,3,192,0.56771,0.53061,0.10938,0.16667,0.28571,0.17363,0.41058,0.62500,0.05327,0.12275,0.27156,0.12291
latent_fixture_snag_shift,bayesian_model_expansion,4,192,0.55208,0.47120,0.11979,0.11458,0.34000,0.17143,0.41763,0.47368,0.05801,0.12429,0.27384,0.16351
latent_fixture_snag_shift,bayesian_model_expansion,5,192,0.55729,0.56684,0.10938,0.15104,0.26415,0.17226,0.40524,0.68000,0.06093,0.11429,0.26741,0.13487
latent_fixture_snag_shift,bayesian_model_expansion,6,192,0.62500,0.51397,0.10417,0.07812,0.40385,0.17186,0.40381,0.57143,0.05833,0.10123,0.26200,0.30318
latent_fixture_snag_shift,bayesian_model_expansion,7,192,0.64062,0.54167,0.08854,0.09896,0.25000,0.16958,0.41315,0.33333,0.05833,0.10541,0.27528,0.29530
latent_fixture_snag_shift,bayesian_model_expansion,8,192,0.63542,0.52326,0.08333,0.13021,0.25532,0.17431,0.39999,0.52174,0.05604,0.09374,0.25912,0.26304
latent_fixture_snag_shift,bayesian_model_expansion,9,192,0.68229,0.50549,0.05729,0.08333,0.28302,0.17039,0.40141,0.66667,0.05348,0.07932,0.26470,0.38714
latent_fixture_snag_shift,conformal_risk_gate,0,192,0.36979,0.18644,0.44792,0.03125,0.00000,0.33241,0.75281,0.00000,0.05797,0.33104,0.34183,-0.24914
latent_fixture_snag_shift,conformal_risk_gate,1,192,0.39583,0.22222,0.41667,0.04688,0.40000,0.32906,0.75020,0.00000,0.05656,0.31698,0.34482,-0.22106
latent_fixture_snag_shift,conformal_risk_gate,2,192,0.35938,0.24561,0.42708,0.05208,0.00000,0.33118,0.73913,0.00000,0.05740,0.31626,0.33312,-0.26556
latent_fixture_snag_shift,conformal_risk_gate,3,192,0.34375,0.29787,0.45312,0.06771,0.00000,0.33053,0.75126,0.00000,0.06104,0.34021,0.34512,-0.32777
latent_fixture_snag_shift,conformal_risk_gate,4,192,0.31771,0.27972,0.45833,0.05729,0.00000,0.33176,0.76013,0.33333,0.05959,0.34752,0.34883,-0.34844
latent_fixture_snag_shift,conformal_risk_gate,5,192,0.31771,0.18333,0.48438,0.03646,0.00000,0.33621,0.75745,0.00000,0.06292,0.35204,0.34279,-0.33647
latent_fixture_snag_shift,conformal_risk_gate,6,192,0.34375,0.29231,0.43229,0.05208,0.50000,0.32791,0.74320,0.50000,0.05735,0.32367,0.34097,-0.28798
latent_fixture_snag_shift,conformal_risk_gate,7,192,0.39583,0.20588,0.42708,0.04688,0.00000,0.32843,0.76098,0.50000,0.05662,0.32719,0.34691,-0.23337
latent_fixture_snag_shift,conformal_risk_gate,8,192,0.32812,0.23853,0.46354,0.04167,0.00000,0.33276,0.74485,0.00000,0.05828,0.33602,0.33308,-0.31097
latent_fixture_snag_shift,conformal_risk_gate,9,192,0.38542,0.30894,0.41146,0.04167,0.00000,0.32780,0.73889,0.00000,0.05552,0.31056,0.33846,-0.21623
latent_fixture_snag_shift,ensemble_variance_gate,0,192,0.42708,0.50000,0.26042,0.14062,0.33333,0.29024,0.57260,0.57143,0.04753,0.23268,0.33485,-0.14613
latent_fixture_snag_shift,ensemble_variance_gate,1,192,0.51562,0.41772,0.18750,0.11979,0.60000,0.28715,0.58142,0.33333,0.03997,0.19180,0.33885,0.01961
latent_fixture_snag_shift,ensemble_variance_gate,2,192,0.44792,0.24460,0.23438,0.11458,0.09091,0.29236,0.58258,0.62500,0.04654,0.21074,0.33280,-0.07363
latent_fixture_snag_shift,ensemble_variance_gate,3,192,0.46354,0.38462,0.21875,0.14062,0.05882,0.29014,0.58269,0.42857,0.04669,0.21181,0.33974,-0.08409
latent_fixture_snag_shift,ensemble_variance_gate,4,192,0.41667,0.36364,0.25521,0.14062,0.15385,0.28874,0.59359,0.50000,0.04977,0.23759,0.34457,-0.16300
latent_fixture_snag_shift,ensemble_variance_gate,5,192,0.42188,0.53503,0.23438,0.09375,0.14286,0.29001,0.57189,0.50000,0.04466,0.21363,0.33526,-0.07133
latent_fixture_snag_shift,ensemble_variance_gate,6,192,0.46875,0.45679,0.20312,0.11458,0.16667,0.28956,0.57053,0.50000,0.04341,0.19874,0.33355,-0.02896
latent_fixture_snag_shift,ensemble_variance_gate,7,192,0.43750,0.30488,0.24479,0.10417,0.20000,0.29057,0.59293,0.66667,0.04612,0.22638,0.34551,-0.08551
latent_fixture_snag_shift,ensemble_variance_gate,8,192,0.48958,0.33577,0.18750,0.10417,0.09091,0.29192,0.57096,0.25000,0.04091,0.18210,0.33016,0.02009
latent_fixture_snag_shift,ensemble_variance_gate,9,192,0.48958,0.46753,0.23958,0.10938,0.30769,0.29143,0.57143,0.50000,0.04758,0.21443,0.33297,-0.02667
latent_fixture_snag_shift,epistemic_ensemble_planner,0,192,0.59375,0.50000,0.10938,0.11979,0.19048,0.23109,0.50064,0.41667,0.04334,0.12695,0.30419,0.18362
latent_fixture_snag_shift,epistemic_ensemble_planner,1,192,0.54167,0.40252,0.10938,0.11979,0.22222,0.23104,0.51199,0.44444,0.04099,0.13218,0.30933,0.12675
latent_fixture_snag_shift,epistemic_ensemble_planner,2,192,0.55729,0.38411,0.11458,0.13021,0.12500,0.23202,0.49999,0.41667,0.04469,0.12611,0.30085,0.13192
latent_fixture_snag_shift,epistemic_ensemble_planner,3,192,0.62500,0.49451,0.08854,0.10938,0.17391,0.22961,0.50220,0.60000,0.04136,0.11575,0.30520,0.24250
latent_fixture_snag_shift,epistemic_ensemble_planner,4,192,0.58333,0.43529,0.13021,0.10417,0.23529,0.22990,0.51110,0.58333,0.04375,0.14505,0.31188,0.17215
latent_fixture_snag_shift,epistemic_ensemble_planner,5,192,0.54167,0.40936,0.15104,0.14583,0.20000,0.23448,0.50857,0.50000,0.04355,0.15499,0.30641,0.06533
latent_fixture_snag_shift,epistemic_ensemble_planner,6,192,0.53646,0.41420,0.11979,0.11458,0.25000,0.22962,0.50357,0.54545,0.04464,0.13143,0.30516,0.12489
latent_fixture_snag_shift,epistemic_ensemble_planner,7,192,0.57292,0.44828,0.13021,0.10938,0.09091,0.22979,0.51493,0.37500,0.04344,0.14715,0.31330,0.15331
latent_fixture_snag_shift,epistemic_ensemble_planner,8,192,0.59375,0.38462,0.12500,0.08854,0.17391,0.23418,0.50158,0.40000,0.04193,0.12863,0.30183,0.21508
latent_fixture_snag_shift,epistemic_ensemble_planner,9,192,0.55208,0.40764,0.14583,0.10417,0.18182,0.23342,0.50408,0.50000,0.04469,0.14816,0.30634,0.13413
latent_fixture_snag_shift,mc_dropout_uncertainty,0,192,0.40625,0.38961,0.28646,0.10417,0.27273,0.37947,0.67355,0.57143,0.05024,0.24930,0.37732,-0.16972
latent_fixture_snag_shift,mc_dropout_uncertainty,1,192,0.48438,0.42169,0.22396,0.09375,0.30769,0.37474,0.66481,0.33333,0.04539,0.21455,0.37470,-0.03081
latent_fixture_snag_shift,mc_dropout_uncertainty,2,192,0.45833,0.35938,0.27604,0.09375,0.16667,0.38014,0.66835,0.33333,0.04596,0.23976,0.37078,-0.09281
latent_fixture_snag_shift,mc_dropout_uncertainty,3,192,0.50521,0.37662,0.18750,0.10938,0.30000,0.37237,0.66936,0.22222,0.04294,0.19322,0.37508,-0.00400
latent_fixture_snag_shift,mc_dropout_uncertainty,4,192,0.47917,0.44311,0.27083,0.08333,0.14286,0.37476,0.67746,0.30000,0.04914,0.24526,0.38345,-0.06266
latent_fixture_snag_shift,mc_dropout_uncertainty,5,192,0.47396,0.30657,0.25000,0.10938,0.23077,0.38142,0.67937,0.00000,0.04747,0.22878,0.37664,-0.08363
latent_fixture_snag_shift,mc_dropout_uncertainty,6,192,0.45833,0.36986,0.23438,0.10938,0.12500,0.37759,0.67147,0.16667,0.04466,0.22176,0.37542,-0.08595
latent_fixture_snag_shift,mc_dropout_uncertainty,7,192,0.38542,0.45509,0.23438,0.12500,0.37500,0.37340,0.67384,0.50000,0.04560,0.22845,0.37962,-0.18237
latent_fixture_snag_shift,mc_dropout_uncertainty,8,192,0.45833,0.33846,0.23958,0.08333,0.27273,0.37831,0.66839,0.20000,0.04555,0.21473,0.36930,-0.05200
latent_fixture_snag_shift,mc_dropout_uncertainty,9,192,0.46875,0.30657,0.19792,0.14583,0.33333,0.37425,0.67155,0.22222,0.04253,0.20268,0.37256,-0.09545
latent_fixture_snag_shift,mean_world_model_mpc,0,192,0.55208,0.17857,0.04167,0.18229,0.00000,0.13112,0.30132,0.00000,0.02396,0.11310,0.26940,0.16254
latent_fixture_snag_shift,mean_world_model_mpc,1,192,0.55729,0.08772,0.03646,0.19792,0.00000,0.12957,0.30835,0.00000,0.02370,0.11413,0.27022,0.14821
latent_fixture_snag_shift,mean_world_model_mpc,2,192,0.53646,0.08421,0.04688,0.19271,1.00000,0.13354,0.29662,0.00000,0.02547,0.11112,0.26191,0.13327
latent_fixture_snag_shift,mean_world_model_mpc,3,192,0.54688,0.05405,0.06771,0.16146,0.00000,0.13323,0.31202,0.00000,0.02667,0.12645,0.27353,0.16178
latent_fixture_snag_shift,mean_world_model_mpc,4,192,0.53125,0.18750,0.05729,0.22396,0.33333,0.12838,0.31329,0.00000,0.02646,0.13320,0.27841,0.06939
latent_fixture_snag_shift,mean_world_model_mpc,5,192,0.55208,0.16216,0.05208,0.19792,0.00000,0.13221,0.30329,0.00000,0.02464,0.11977,0.26947,0.13455
latent_fixture_snag_shift,mean_world_model_mpc,6,192,0.48438,0.10909,0.02604,0.20833,0.00000,0.13265,0.30490,0.00000,0.02599,0.10550,0.26973,0.07108
latent_fixture_snag_shift,mean_world_model_mpc,7,192,0.46354,0.18750,0.03646,0.19271,0.00000,0.12914,0.30960,0.00000,0.02385,0.11723,0.27751,0.05918
latent_fixture_snag_shift,mean_world_model_mpc,8,192,0.54688,0.14286,0.06771,0.15625,0.00000,0.13786,0.29852,0.00000,0.02604,0.11931,0.26576,0.17549
latent_fixture_snag_shift,mean_world_model_mpc,9,192,0.58854,0.19820,0.03646,0.16146,0.33333,0.13117,0.29410,0.60000,0.02714,0.10457,0.26484,0.23223
latent_fixture_snag_shift,mechanics_gap_auditor_v5,0,192,0.67708,0.51515,0.06771,0.11458,0.41429,0.12210,0.31976,0.64706,0.07600,0.07379,0.23374,0.35633
latent_fixture_snag_shift,mechanics_gap_auditor_v5,1,192,0.67708,0.63507,0.08854,0.14062,0.30556,0.11982,0.31994,0.59091,0.07501,0.09442,0.23916,0.30538
latent_fixture_snag_shift,mechanics_gap_auditor_v5,2,192,0.71875,0.53886,0.05729,0.09375,0.28125,0.12075,0.31823,0.60784,0.07329,0.06397,0.23420,0.43444
latent_fixture_snag_shift,mechanics_gap_auditor_v5,3,192,0.61979,0.53659,0.07292,0.12500,0.22857,0.11955,0.33242,0.72222,0.06938,0.08489,0.24414,0.27725
latent_fixture_snag_shift,mechanics_gap_auditor_v5,4,192,0.66667,0.60377,0.06250,0.09375,0.27778,0.11690,0.32831,0.64706,0.06824,0.08063,0.24533,0.37131
latent_fixture_snag_shift,mechanics_gap_auditor_v5,5,192,0.66667,0.54545,0.07292,0.10938,0.36620,0.12133,0.32230,0.67442,0.07298,0.07887,0.23399,0.34805
latent_fixture_snag_shift,mechanics_gap_auditor_v5,6,192,0.60417,0.55838,0.08854,0.15625,0.19697,0.12325,0.33470,0.68571,0.06891,0.09930,0.24484,0.20856
latent_fixture_snag_shift,mechanics_gap_auditor_v5,7,192,0.59896,0.62281,0.07292,0.13021,0.37975,0.11292,0.31347,0.67391,0.07688,0.08294,0.23477,0.25369
latent_fixture_snag_shift,mechanics_gap_auditor_v5,8,192,0.61458,0.50273,0.07812,0.13021,0.20588,0.12342,0.32580,0.71111,0.07339,0.08249,0.23904,0.26484
latent_fixture_snag_shift,mechanics_gap_auditor_v5,9,192,0.59375,0.52577,0.06250,0.15104,0.20779,0.12027,0.32635,0.74074,0.06652,0.08173,0.24314,0.22738
latent_fixture_snag_shift,oracle_full_state_policy,0,192,0.75000,0.70463,0.06771,0.05208,0.39394,0.06304,0.06488,1.00000,0.08679,0.05370,0.12133,0.58432
latent_fixture_snag_shift,oracle_full_state_policy,1,192,0.77604,0.72474,0.05208,0.03646,0.39645,0.06214,0.06484,1.00000,0.08960,0.04521,0.12395,0.63986
latent_fixture_snag_shift,oracle_full_state_policy,2,192,0.77604,0.65152,0.05729,0.05208,0.34940,0.06107,0.06677,1.00000,0.08767,0.04638,0.12248,0.61754
latent_fixture_snag_shift,oracle_full_state_policy,3,192,0.76562,0.71724,0.03125,0.06771,0.40936,0.06143,0.05916,1.00000,0.08903,0.03522,0.12090,0.60602
latent_fixture_snag_shift,oracle_full_state_policy,4,192,0.80729,0.76923,0.04167,0.07812,0.46821,0.06388,0.05524,1.00000,0.09095,0.04188,0.11940,0.62747
latent_fixture_snag_shift,oracle_full_state_policy,5,192,0.75521,0.69258,0.06771,0.05729,0.37576,0.06300,0.06459,1.00000,0.08772,0.05567,0.12510,0.58192
latent_fixture_snag_shift,oracle_full_state_policy,6,192,0.76562,0.71378,0.02604,0.06250,0.40230,0.06174,0.05911,1.00000,0.08720,0.03075,0.11973,0.61749
latent_fixture_snag_shift,oracle_full_state_policy,7,192,0.81250,0.76451,0.07292,0.03646,0.50000,0.06630,0.05916,1.00000,0.09080,0.05424,0.11902,0.66409
latent_fixture_snag_shift,oracle_full_state_policy,8,192,0.79688,0.64394,0.05729,0.04167,0.38037,0.06078,0.06743,1.00000,0.08861,0.04410,0.12085,0.65193
latent_fixture_snag_shift,oracle_full_state_policy,9,192,0.78646,0.70290,0.03646,0.05208,0.38182,0.06127,0.06140,1.00000,0.08616,0.03726,0.12209,0.64342
latent_fixture_snag_shift,oracle_mechanics_repair,0,192,0.78646,0.67433,0.02604,0.07292,0.38931,0.08115,0.11843,0.96429,0.08275,0.03983,0.15809,0.60603
latent_fixture_snag_shift,oracle_mechanics_repair,1,192,0.73958,0.69091,0.03125,0.10417,0.38462,0.08105,0.10962,1.00000,0.09098,0.04476,0.15739,0.51536
latent_fixture_snag_shift,oracle_mechanics_repair,2,192,0.72917,0.67782,0.05208,0.09375,0.32886,0.08118,0.11574,0.90909,0.09280,0.05439,0.15684,0.50197
latent_fixture_snag_shift,oracle_mechanics_repair,3,192,0.76042,0.68148,0.06250,0.05729,0.38889,0.08399,0.11752,1.00000,0.09019,0.05906,0.15979,0.57233
latent_fixture_snag_shift,oracle_mechanics_repair,4,192,0.75521,0.71273,0.03125,0.04688,0.41135,0.07938,0.11331,0.96875,0.08816,0.04083,0.16075,0.60424
latent_fixture_snag_shift,oracle_mechanics_repair,5,192,0.77604,0.64591,0.03646,0.08854,0.37589,0.07801,0.11669,1.00000,0.08764,0.04637,0.15643,0.56737
latent_fixture_snag_shift,oracle_mechanics_repair,6,192,0.68750,0.69697,0.05208,0.09896,0.40690,0.08110,0.10842,0.96875,0.09108,0.05526,0.15183,0.45599
latent_fixture_snag_shift,oracle_mechanics_repair,7,192,0.75521,0.74638,0.02604,0.09375,0.51095,0.08154,0.10255,1.00000,0.08790,0.03942,0.14616,0.55172
latent_fixture_snag_shift,oracle_mechanics_repair,8,192,0.80208,0.61961,0.03125,0.07292,0.35526,0.08257,0.11134,1.00000,0.09066,0.03815,0.15115,0.61952
latent_fixture_snag_shift,oracle_mechanics_repair,9,192,0.75000,0.68199,0.02604,0.07812,0.38750,0.08278,0.10751,0.94444,0.09556,0.03731,0.15261,0.56315
latent_fixture_snag_shift,residual_dynamics_repair,0,192,0.59896,0.41975,0.08333,0.16146,0.25000,0.15849,0.39620,0.54545,0.05322,0.10466,0.26938,0.18457
latent_fixture_snag_shift,residual_dynamics_repair,1,192,0.54688,0.47514,0.05729,0.19792,0.26667,0.15591,0.39044,0.52941,0.05520,0.09348,0.26949,0.10464
latent_fixture_snag_shift,residual_dynamics_repair,2,192,0.60417,0.49057,0.07812,0.11458,0.18333,0.15977,0.38405,0.47619,0.05874,0.09086,0.26407,0.25856
latent_fixture_snag_shift,residual_dynamics_repair,3,192,0.61458,0.41176,0.08854,0.13542,0.29508,0.16163,0.39810,0.50000,0.05567,0.10392,0.26829,0.22942
latent_fixture_snag_shift,residual_dynamics_repair,4,192,0.64062,0.43429,0.07292,0.11458,0.28302,0.15840,0.40397,0.52941,0.05426,0.09834,0.27703,0.28985
latent_fixture_snag_shift,residual_dynamics_repair,5,192,0.64583,0.50292,0.06771,0.10938,0.25352,0.15899,0.38326,0.50000,0.06369,0.08717,0.26483,0.31172
latent_fixture_snag_shift,residual_dynamics_repair,6,192,0.59375,0.44318,0.06250,0.11979,0.16129,0.16036,0.39728,0.60000,0.05531,0.09057,0.27496,0.24619
latent_fixture_snag_shift,residual_dynamics_repair,7,192,0.54688,0.43820,0.05208,0.16667,0.22034,0.16044,0.40196,0.47619,0.05635,0.09213,0.27716,0.14306
latent_fixture_snag_shift,residual_dynamics_repair,8,192,0.61979,0.43750,0.09896,0.15625,0.15000,0.16478,0.39106,0.63636,0.05572,0.11067,0.26927,0.20282
latent_fixture_snag_shift,residual_dynamics_repair,9,192,0.65625,0.59140,0.03646,0.10417,0.26984,0.15428,0.36937,0.43478,0.05729,0.06665,0.26025,0.35789
latent_fixture_snag_shift,robust_mpc_fallback,0,192,0.71875,0.20870,0.02083,0.03125,0.33333,0.23460,0.48633,0.00000,0.03382,0.04062,0.22972,0.50504
latent_fixture_snag_shift,robust_mpc_fallback,1,192,0.72917,0.15254,0.02604,0.03646,0.00000,0.23291,0.49557,0.00000,0.03236,0.04610,0.22949,0.50202
latent_fixture_snag_shift,robust_mpc_fallback,2,192,0.69271,0.15686,0.05729,0.02604,0.00000,0.23524,0.48131,0.33333,0.03595,0.05833,0.22598,0.46186
latent_fixture_snag_shift,robust_mpc_fallback,3,192,0.66667,0.15254,0.04688,0.03125,0.33333,0.23373,0.49334,0.25000,0.03496,0.05505,0.22886,0.43241
latent_fixture_snag_shift,robust_mpc_fallback,4,192,0.65104,0.12903,0.04167,0.05208,0.00000,0.23358,0.50315,0.00000,0.03205,0.06104,0.23477,0.38858
