split,risk_budget,method,seed,rows,coverage,accepted_success,accepted_false_abstention,accepted_unsafe_action,accepted_bloat_index,accepted_utility,mean_risk
missing_contact_mode_shift,0.20,active_probe_then_plan,1,144,0.23611,0.76471,0.00000,0.11765,0.20756,0.52294,0.24820
missing_contact_mode_shift,0.20,active_probe_then_plan,2,144,0.14583,0.85714,0.00000,0.04762,0.22240,0.70462,0.26127
missing_contact_mode_shift,0.20,active_probe_then_plan,3,144,0.14583,0.76190,0.00000,0.14286,0.20782,0.48799,0.25911
missing_contact_mode_shift,0.20,active_probe_then_plan,4,144,0.17361,0.88000,0.00000,0.04000,0.20681,0.73574,0.25530
missing_contact_mode_shift,0.20,active_probe_then_plan,5,144,0.15278,0.81818,0.00000,0.00000,0.19652,0.73182,0.26674
missing_contact_mode_shift,0.20,active_probe_then_plan,6,144,0.11111,0.81250,0.00000,0.06250,0.22290,0.63596,0.26491
missing_contact_mode_shift,0.20,active_probe_then_plan,7,144,0.16667,0.83333,0.00000,0.08333,0.20080,0.64067,0.26518
missing_contact_mode_shift,0.20,active_probe_then_plan,8,144,0.14583,0.95238,0.00000,0.00000,0.19480,0.86446,0.26372
missing_contact_mode_shift,0.20,active_probe_then_plan,9,144,0.13889,0.85000,0.00000,0.10000,0.21634,0.63140,0.26780
missing_contact_mode_shift,0.20,conformal_risk_gate,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35500
missing_contact_mode_shift,0.20,conformal_risk_gate,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35348
missing_contact_mode_shift,0.20,conformal_risk_gate,2,144,0.00694,1.00000,0.00000,0.00000,0.47711,0.84043,0.35040
missing_contact_mode_shift,0.20,conformal_risk_gate,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34451
missing_contact_mode_shift,0.20,conformal_risk_gate,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34844
missing_contact_mode_shift,0.20,conformal_risk_gate,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35555
missing_contact_mode_shift,0.20,conformal_risk_gate,6,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35396
missing_contact_mode_shift,0.20,conformal_risk_gate,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35670
missing_contact_mode_shift,0.20,conformal_risk_gate,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35456
missing_contact_mode_shift,0.20,conformal_risk_gate,9,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.36042
missing_contact_mode_shift,0.20,ensemble_variance_gate,0,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34614
missing_contact_mode_shift,0.20,ensemble_variance_gate,1,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34664
missing_contact_mode_shift,0.20,ensemble_variance_gate,2,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34826
missing_contact_mode_shift,0.20,ensemble_variance_gate,3,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34725
missing_contact_mode_shift,0.20,ensemble_variance_gate,4,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34267
missing_contact_mode_shift,0.20,ensemble_variance_gate,5,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35089
missing_contact_mode_shift,0.20,ensemble_variance_gate,6,144,0.00694,1.00000,0.00000,0.00000,0.36772,0.87125,0.34775
missing_contact_mode_shift,0.20,ensemble_variance_gate,7,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35102
missing_contact_mode_shift,0.20,ensemble_variance_gate,8,144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.35260
missing_contact_mode_shift,0.20,ensemble_variance_gate,9,144,0.01389,1.00000,0.00000,0.00000,0.35896,0.85930,0.35246
missing_contact_mode_shift,0.20,mechanics_gap_auditor_v5,0,144,0.22222,0.75000,0.00000,0.09375,0.24945,0.53424,0.25035
missing_contact_mode_shift,0.20,mechanics_gap_auditor_v5,1,144,0.20833,0.90000,0.00000,0.06667,0.24475,0.71998,0.24950
missing_contact_mode_shift,0.20,mechanics_gap_auditor_v5,2,144,0.23611,0.97059,0.00000,0.02941,0.26027,0.83263,0.24457
missing_contact_mode_shift,0.20,mechanics_gap_auditor_v5,3,144,0.25694,0.86486,0.00000,0.05405,0.27957,0.69621,0.25009
missing_contact_mode_shift,0.20,mechanics_gap_auditor_v5,4,144,0.22222,0.84375,0.03125,0.03125,0.25754,0.68431,0.24284
missing_contact_mode_shift,0.20,mechanics_gap_auditor_v5,5,144,0.26389,0.89474,0.00000,0.00000,0.24160,0.80526,0.24858
missing_contact_mode_shift,0.20,mechanics_gap_auditor_v5,6,144,0.26389,0.81579,0.00000,0.07895,0.24151,0.61903,0.24802
missing_contact_mode_shift,0.20,mechanics_gap_auditor_v5,7,144,0.24306,0.80000,0.02857,0.02857,0.25145,0.64776,0.25500
missing_contact_mode_shift,0.20,mechanics_gap_auditor_v5,8,144,0.22917,0.84848,0.00000,0.00000,0.23838,0.75344,0.24838
missing_contact_mode_shift,0.20,mechanics_gap_auditor_v5,9,144,0.28472,0.80488,0.00000,0.00000,0.25406,0.70848,0.24551
missing_contact_mode_shift,0.20,oracle_mechanics_repair,0,144,0.70139,0.79208,0.02970,0.03960,0.09831,0.66166,0.16858
missing_contact_mode_shift,0.20,oracle_mechanics_repair,1,144,0.72222,0.79808,0.01923,0.05769,0.08556,0.65507,0.16243
missing_contact_mode_shift,0.20,oracle_mechanics_repair,2,144,0.81944,0.81356,0.05932,0.03390,0.09519,0.67051,0.15125
missing_contact_mode_shift,0.20,oracle_mechanics_repair,3,144,0.78472,0.87611,0.01770,0.03540,0.09705,0.75906,0.15996
missing_contact_mode_shift,0.20,oracle_mechanics_repair,4,144,0.78472,0.77876,0.01770,0.04425,0.09334,0.64998,0.15483
missing_contact_mode_shift,0.20,oracle_mechanics_repair,5,144,0.68056,0.83673,0.03061,0.01020,0.09036,0.74738,0.16423
missing_contact_mode_shift,0.20,oracle_mechanics_repair,6,144,0.77083,0.81982,0.03604,0.05405,0.09133,0.66458,0.15524
missing_contact_mode_shift,0.20,oracle_mechanics_repair,7,144,0.77778,0.77679,0.00893,0.08036,0.07902,0.61268,0.15409
missing_contact_mode_shift,0.20,oracle_mechanics_repair,8,144,0.75694,0.82569,0.01835,0.02752,0.08799,0.72186,0.15369
missing_contact_mode_shift,0.20,oracle_mechanics_repair,9,144,0.76389,0.86364,0.00909,0.02727,0.08252,0.76711,0.15589
missing_contact_mode_shift,0.20,robust_mpc_fallback,0,144,0.25000,0.83333,0.00000,0.00000,0.40677,0.70902,0.24173
missing_contact_mode_shift,0.20,robust_mpc_fallback,1,144,0.24306,0.82857,0.00000,0.00000,0.40991,0.70416,0.23997
missing_contact_mode_shift,0.20,robust_mpc_fallback,2,144,0.25000,0.75000,0.00000,0.00000,0.41645,0.62431,0.23816
missing_contact_mode_shift,0.20,robust_mpc_fallback,3,144,0.31250,0.80000,0.00000,0.00000,0.41588,0.67276,0.23603
missing_contact_mode_shift,0.20,robust_mpc_fallback,4,144,0.27083,0.89744,0.00000,0.00000,0.40751,0.77375,0.23797
missing_contact_mode_shift,0.20,robust_mpc_fallback,5,144,0.23611,0.79412,0.02941,0.00000,0.42119,0.64301,0.24105
missing_contact_mode_shift,0.20,robust_mpc_fallback,6,144,0.27083,0.79487,0.02564,0.02564,0.41088,0.61678,0.23638
missing_contact_mode_shift,0.20,robust_mpc_fallback,7,144,0.28472,0.78049,0.00000,0.00000,0.41588,0.65449,0.24195
missing_contact_mode_shift,0.20,robust_mpc_fallback,8,144,0.27083,0.89744,0.02564,0.00000,0.40844,0.75447,0.23971
missing_contact_mode_shift,0.20,robust_mpc_fallback,9,144,0.18750,0.92593,0.00000,0.00000,0.41381,0.79919,0.24398
