split,task,seed,episode,method,primary_mechanism,true_hidden,predicted_hidden,repair,repair_correct,probe,abstain,task_success,false_abstention,unsafe_action,calibration_error,bloat_index,intervention_cost,oracle_regret
combined_missing_mechanics,cable_routing_latent_snag,0,41,variance_only_bloat_score,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.11791,0.44059,0.00000,0.40705
combined_missing_mechanics,cable_routing_latent_snag,0,41,abstain_only_policy,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.17469,0.49079,0.00000,0.40705
combined_missing_mechanics,peg_insertion_contact_mode,1,0,full_uncertainty_bloat_audit,latency,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.12004,0.29415,0.00000,0.25955
combined_missing_mechanics,peg_insertion_contact_mode,1,0,minus_mechanism_classifier,latency,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.12961,0.23548,0.00000,0.25955
combined_missing_mechanics,peg_insertion_contact_mode,1,0,minus_probe_before_repair,latency,0,0,0,0,0,0,1.00000,0.00000,1.00000,0.15951,0.30832,0.00000,0.25955
combined_missing_mechanics,peg_insertion_contact_mode,1,0,minus_false_abstention_penalty,latency,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.12625,0.29303,0.00000,0.25955
combined_missing_mechanics,peg_insertion_contact_mode,1,0,minus_repair_memory,latency,0,0,0,0,0,0,1.00000,0.00000,1.00000,0.13165,0.29303,0.00000,0.25955
combined_missing_mechanics,peg_insertion_contact_mode,1,0,variance_only_bloat_score,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.13501,0.23548,0.00000,0.25955
combined_missing_mechanics,peg_insertion_contact_mode,1,0,abstain_only_policy,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.25315,0.35541,0.00000,0.25955
combined_missing_mechanics,peg_insertion_contact_mode,1,1,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.11464,0.43613,0.00000,0.33055
combined_missing_mechanics,peg_insertion_contact_mode,1,1,minus_mechanism_classifier,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.25261,0.52337,0.00000,0.33055
combined_missing_mechanics,peg_insertion_contact_mode,1,1,minus_probe_before_repair,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.14571,0.44075,0.00000,0.33055
combined_missing_mechanics,peg_insertion_contact_mode,1,1,minus_false_abstention_penalty,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.11752,0.43122,0.00000,0.33055
combined_missing_mechanics,peg_insertion_contact_mode,1,1,minus_repair_memory,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.12292,0.43122,0.00000,0.33055
combined_missing_mechanics,peg_insertion_contact_mode,1,1,variance_only_bloat_score,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.25801,0.52337,0.00000,0.33055
combined_missing_mechanics,peg_insertion_contact_mode,1,1,abstain_only_policy,combined,1,0,0,0,0,1,0.00000,0.00000,0.00000,0.24038,0.82542,0.28000,0.86095
combined_missing_mechanics,peg_insertion_contact_mode,1,2,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.07708,0.43152,0.00000,0.36987
combined_missing_mechanics,peg_insertion_contact_mode,1,2,minus_mechanism_classifier,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.20821,0.51099,0.00000,0.36987
combined_missing_mechanics,peg_insertion_contact_mode,1,2,minus_probe_before_repair,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.10719,0.43505,0.00000,0.36987
combined_missing_mechanics,peg_insertion_contact_mode,1,2,minus_false_abstention_penalty,combined,1,0,0,0,1,0,1.00000,0.00000,0.00000,0.21748,0.42527,0.06000,0.23117
combined_missing_mechanics,peg_insertion_contact_mode,1,2,minus_repair_memory,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.08418,0.42527,0.00000,0.36987
combined_missing_mechanics,peg_insertion_contact_mode,1,2,variance_only_bloat_score,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.21361,0.51099,0.00000,0.36987
combined_missing_mechanics,peg_insertion_contact_mode,1,2,abstain_only_policy,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.24932,0.53725,0.00000,0.36987
combined_missing_mechanics,peg_insertion_contact_mode,1,3,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.07806,0.46544,0.00000,0.35836
combined_missing_mechanics,peg_insertion_contact_mode,1,3,minus_mechanism_classifier,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.24757,0.58851,0.00000,0.35836
combined_missing_mechanics,peg_insertion_contact_mode,1,3,minus_probe_before_repair,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.10971,0.47072,0.00000,0.35836
combined_missing_mechanics,peg_insertion_contact_mode,1,3,minus_false_abstention_penalty,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.08266,0.46249,0.00000,0.35836
combined_missing_mechanics,peg_insertion_contact_mode,1,3,minus_repair_memory,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.08806,0.46249,0.00000,0.35836
combined_missing_mechanics,peg_insertion_contact_mode,1,3,variance_only_bloat_score,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.25297,0.58851,0.00000,0.35836
combined_missing_mechanics,peg_insertion_contact_mode,1,3,abstain_only_policy,combined,1,0,0,0,0,1,0.00000,0.00000,0.00000,0.23459,0.86842,0.28000,0.85844
combined_missing_mechanics,peg_insertion_contact_mode,1,4,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.00142,0.40475,0.00000,0.43411
combined_missing_mechanics,peg_insertion_contact_mode,1,4,minus_mechanism_classifier,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.12092,0.47100,0.00000,0.43411
combined_missing_mechanics,peg_insertion_contact_mode,1,4,minus_probe_before_repair,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.03890,0.41666,0.00000,0.43411
combined_missing_mechanics,peg_insertion_contact_mode,1,4,minus_false_abstention_penalty,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.00979,0.40608,0.00000,0.43411
combined_missing_mechanics,peg_insertion_contact_mode,1,4,minus_repair_memory,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.01519,0.40608,0.00000,0.43411
combined_missing_mechanics,peg_insertion_contact_mode,1,4,variance_only_bloat_score,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.12632,0.47100,0.00000,0.43411
combined_missing_mechanics,peg_insertion_contact_mode,1,4,abstain_only_policy,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.17400,0.51086,0.00000,0.43411
combined_missing_mechanics,peg_insertion_contact_mode,1,5,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.11602,0.39837,0.00000,0.33652
combined_missing_mechanics,peg_insertion_contact_mode,1,5,minus_mechanism_classifier,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.22119,0.44835,0.00000,0.33652
combined_missing_mechanics,peg_insertion_contact_mode,1,5,minus_probe_before_repair,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.14994,0.40624,0.00000,0.33652
combined_missing_mechanics,peg_insertion_contact_mode,1,5,minus_false_abstention_penalty,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.12043,0.39521,0.00000,0.33652
combined_missing_mechanics,peg_insertion_contact_mode,1,5,minus_repair_memory,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.12583,0.39521,0.00000,0.33652
combined_missing_mechanics,peg_insertion_contact_mode,1,5,variance_only_bloat_score,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.22659,0.44835,0.00000,0.33652
combined_missing_mechanics,peg_insertion_contact_mode,1,5,abstain_only_policy,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.28105,0.49591,0.00000,0.33652
combined_missing_mechanics,peg_insertion_contact_mode,1,6,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.05471,0.43737,0.00000,0.39650
combined_missing_mechanics,peg_insertion_contact_mode,1,6,minus_mechanism_classifier,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.19776,0.53038,0.00000,0.39650
combined_missing_mechanics,peg_insertion_contact_mode,1,6,minus_probe_before_repair,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.08752,0.44398,0.00000,0.39650
combined_missing_mechanics,peg_insertion_contact_mode,1,6,minus_false_abstention_penalty,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.05946,0.43458,0.00000,0.39650
combined_missing_mechanics,peg_insertion_contact_mode,1,6,minus_repair_memory,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.06486,0.43458,0.00000,0.39650
combined_missing_mechanics,peg_insertion_contact_mode,1,6,variance_only_bloat_score,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.20316,0.53038,0.00000,0.39650
combined_missing_mechanics,peg_insertion_contact_mode,1,6,abstain_only_policy,combined,1,0,0,0,0,1,0.00000,0.00000,0.00000,0.26835,0.83005,0.28000,0.89793
combined_missing_mechanics,peg_insertion_contact_mode,1,7,full_uncertainty_bloat_audit,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.16242,0.35255,0.00000,0.27380
combined_missing_mechanics,peg_insertion_contact_mode,1,7,minus_mechanism_classifier,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.23144,0.36144,0.00000,0.27380
combined_missing_mechanics,peg_insertion_contact_mode,1,7,minus_probe_before_repair,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.20149,0.36626,0.00000,0.27380
combined_missing_mechanics,peg_insertion_contact_mode,1,7,minus_false_abstention_penalty,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.17045,0.35349,0.00000,0.27380
combined_missing_mechanics,peg_insertion_contact_mode,1,7,minus_repair_memory,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.17585,0.35349,0.00000,0.27380
combined_missing_mechanics,peg_insertion_contact_mode,1,7,variance_only_bloat_score,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.23684,0.36144,0.00000,0.27380
combined_missing_mechanics,peg_insertion_contact_mode,1,7,abstain_only_policy,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.31730,0.43855,0.00000,0.27380
combined_missing_mechanics,peg_insertion_contact_mode,1,8,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.09193,0.45526,0.00000,0.37153
combined_missing_mechanics,peg_insertion_contact_mode,1,8,minus_mechanism_classifier,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.26289,0.57999,0.00000,0.37153
combined_missing_mechanics,peg_insertion_contact_mode,1,8,minus_probe_before_repair,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.12908,0.46679,0.00000,0.37153
combined_missing_mechanics,peg_insertion_contact_mode,1,8,minus_false_abstention_penalty,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.10189,0.45839,0.00000,0.37153
combined_missing_mechanics,peg_insertion_contact_mode,1,8,minus_repair_memory,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.10729,0.45839,0.00000,0.37153
combined_missing_mechanics,peg_insertion_contact_mode,1,8,variance_only_bloat_score,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.26829,0.57999,0.00000,0.37153
combined_missing_mechanics,peg_insertion_contact_mode,1,8,abstain_only_policy,combined,1,0,0,0,0,1,0.00000,0.00000,0.00000,0.23954,0.86279,0.28000,0.89443
combined_missing_mechanics,peg_insertion_contact_mode,1,9,full_uncertainty_bloat_audit,combined,1,0,0,0,1,0,1.00000,0.00000,0.00000,0.22466,0.43408,0.06000,0.20565
combined_missing_mechanics,peg_insertion_contact_mode,1,9,minus_mechanism_classifier,combined,1,1,0,0,1,0,1.00000,0.00000,0.00000,0.54438,0.21836,0.06000,0.20565
combined_missing_mechanics,peg_insertion_contact_mode,1,9,minus_probe_before_repair,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.20161,0.53482,0.00000,0.34435
combined_missing_mechanics,peg_insertion_contact_mode,1,9,minus_false_abstention_penalty,combined,1,0,0,0,1,1,0.00000,0.00000,0.00000,0.21468,0.80937,0.34000,0.73605
combined_missing_mechanics,peg_insertion_contact_mode,1,9,minus_repair_memory,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.18242,0.52937,0.00000,0.34435
combined_missing_mechanics,peg_insertion_contact_mode,1,9,variance_only_bloat_score,combined,1,1,0,0,0,1,0.00000,0.00000,0.00000,0.11932,0.49836,0.28000,0.87475
combined_missing_mechanics,peg_insertion_contact_mode,1,9,abstain_only_policy,combined,1,0,0,0,0,1,0.00000,0.00000,0.00000,0.14849,0.96039,0.28000,0.87475
combined_missing_mechanics,peg_insertion_contact_mode,1,10,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.08698,0.41110,0.00000,0.36552
combined_missing_mechanics,peg_insertion_contact_mode,1,10,minus_mechanism_classifier,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.21107,0.48257,0.00000,0.36552
combined_missing_mechanics,peg_insertion_contact_mode,1,10,minus_probe_before_repair,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.12355,0.42198,0.00000,0.36552
combined_missing_mechanics,peg_insertion_contact_mode,1,10,minus_false_abstention_penalty,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.09464,0.41163,0.00000,0.36552
combined_missing_mechanics,peg_insertion_contact_mode,1,10,minus_repair_memory,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.10004,0.41163,0.00000,0.36552
combined_missing_mechanics,peg_insertion_contact_mode,1,10,variance_only_bloat_score,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.21647,0.48257,0.00000,0.36552
combined_missing_mechanics,peg_insertion_contact_mode,1,10,abstain_only_policy,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.26068,0.51850,0.00000,0.36552
combined_missing_mechanics,peg_insertion_contact_mode,1,11,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.05510,0.40226,0.00000,0.37262
combined_missing_mechanics,peg_insertion_contact_mode,1,11,minus_mechanism_classifier,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.16878,0.46189,0.00000,0.37262
combined_missing_mechanics,peg_insertion_contact_mode,1,11,minus_probe_before_repair,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.09109,0.41247,0.00000,0.37262
combined_missing_mechanics,peg_insertion_contact_mode,1,11,minus_false_abstention_penalty,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.06182,0.40171,0.00000,0.37262
combined_missing_mechanics,peg_insertion_contact_mode,1,11,minus_repair_memory,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.06722,0.40171,0.00000,0.37262
combined_missing_mechanics,peg_insertion_contact_mode,1,11,variance_only_bloat_score,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.17418,0.46189,0.00000,0.37262
combined_missing_mechanics,peg_insertion_contact_mode,1,11,abstain_only_policy,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.22458,0.50484,0.00000,0.37262
combined_missing_mechanics,peg_insertion_contact_mode,1,12,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.17500,0.44637,0.00000,0.32582
combined_missing_mechanics,peg_insertion_contact_mode,1,12,minus_mechanism_classifier,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.33699,0.56091,0.00000,0.32582
combined_missing_mechanics,peg_insertion_contact_mode,1,12,minus_probe_before_repair,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.21225,0.45802,0.00000,0.32582
combined_missing_mechanics,peg_insertion_contact_mode,1,12,minus_false_abstention_penalty,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.18472,0.44924,0.00000,0.32582
combined_missing_mechanics,peg_insertion_contact_mode,1,12,minus_repair_memory,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.19012,0.44924,0.00000,0.32582
combined_missing_mechanics,peg_insertion_contact_mode,1,12,variance_only_bloat_score,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.34239,0.56091,0.00000,0.32582
combined_missing_mechanics,peg_insertion_contact_mode,1,12,abstain_only_policy,combined,1,0,0,0,0,1,0.00000,0.00000,0.00000,0.16723,0.85020,0.28000,0.85622
combined_missing_mechanics,peg_insertion_contact_mode,1,13,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.12558,0.46657,0.00000,0.38039
combined_missing_mechanics,peg_insertion_contact_mode,1,13,minus_mechanism_classifier,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.29853,0.59356,0.00000,0.38039
combined_missing_mechanics,peg_insertion_contact_mode,1,13,minus_probe_before_repair,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.15827,0.47304,0.00000,0.38039
combined_missing_mechanics,peg_insertion_contact_mode,1,13,minus_false_abstention_penalty,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.13132,0.46491,0.00000,0.38039
combined_missing_mechanics,peg_insertion_contact_mode,1,13,minus_repair_memory,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.13672,0.46491,0.00000,0.38039
combined_missing_mechanics,peg_insertion_contact_mode,1,13,variance_only_bloat_score,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.30393,0.59356,0.00000,0.38039
combined_missing_mechanics,peg_insertion_contact_mode,1,13,abstain_only_policy,combined,1,0,0,0,0,1,0.00000,0.00000,0.00000,0.21546,0.87175,0.28000,0.91079
combined_missing_mechanics,peg_insertion_contact_mode,1,14,full_uncertainty_bloat_audit,latency,0,0,0,0,0,0,1.00000,0.00000,1.00000,0.19573,0.35932,0.00000,0.24713
combined_missing_mechanics,peg_insertion_contact_mode,1,14,minus_mechanism_classifier,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.26129,0.36428,0.00000,0.24713
combined_missing_mechanics,peg_insertion_contact_mode,1,14,minus_probe_before_repair,latency,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.22999,0.36757,0.00000,0.24713
combined_missing_mechanics,peg_insertion_contact_mode,1,14,minus_false_abstention_penalty,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.19900,0.35485,0.00000,0.24713
combined_missing_mechanics,peg_insertion_contact_mode,1,14,minus_repair_memory,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.20440,0.35485,0.00000,0.24713
combined_missing_mechanics,peg_insertion_contact_mode,1,14,variance_only_bloat_score,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.26669,0.36428,0.00000,0.24713
combined_missing_mechanics,peg_insertion_contact_mode,1,14,abstain_only_policy,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.34630,0.44042,0.00000,0.24713
combined_missing_mechanics,peg_insertion_contact_mode,1,15,full_uncertainty_bloat_audit,sensor_dropout,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.23341,0.40818,0.00000,0.23332
combined_missing_mechanics,peg_insertion_contact_mode,1,15,minus_mechanism_classifier,sensor_dropout,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.34331,0.46352,0.00000,0.23332
combined_missing_mechanics,peg_insertion_contact_mode,1,15,minus_probe_before_repair,sensor_dropout,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.26484,0.41322,0.00000,0.23332
combined_missing_mechanics,peg_insertion_contact_mode,1,15,minus_false_abstention_penalty,sensor_dropout,0,0,0,0,0,0,1.00000,0.00000,1.00000,0.23560,0.40249,0.00000,0.23332
combined_missing_mechanics,peg_insertion_contact_mode,1,15,minus_repair_memory,sensor_dropout,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.24100,0.40249,0.00000,0.23332
combined_missing_mechanics,peg_insertion_contact_mode,1,15,variance_only_bloat_score,sensor_dropout,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.34871,0.46352,0.00000,0.23332
combined_missing_mechanics,peg_insertion_contact_mode,1,15,abstain_only_policy,sensor_dropout,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.39862,0.50592,0.00000,0.23332
combined_missing_mechanics,peg_insertion_contact_mode,1,16,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.06401,0.40713,0.00000,0.38665
combined_missing_mechanics,peg_insertion_contact_mode,1,16,minus_mechanism_classifier,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.18657,0.47686,0.00000,0.38665
combined_missing_mechanics,peg_insertion_contact_mode,1,16,minus_probe_before_repair,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.10177,0.41936,0.00000,0.38665
combined_missing_mechanics,peg_insertion_contact_mode,1,16,minus_false_abstention_penalty,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.07276,0.40889,0.00000,0.38665
combined_missing_mechanics,peg_insertion_contact_mode,1,16,minus_repair_memory,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.07816,0.40889,0.00000,0.38665
combined_missing_mechanics,peg_insertion_contact_mode,1,16,variance_only_bloat_score,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.19197,0.47686,0.00000,0.38665
combined_missing_mechanics,peg_insertion_contact_mode,1,16,abstain_only_policy,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.23790,0.51473,0.00000,0.38665
combined_missing_mechanics,peg_insertion_contact_mode,1,17,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.02088,0.45558,0.00000,0.44307
combined_missing_mechanics,peg_insertion_contact_mode,1,17,minus_mechanism_classifier,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.19311,0.58175,0.00000,0.44307
combined_missing_mechanics,peg_insertion_contact_mode,1,17,minus_probe_before_repair,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.05846,0.46761,0.00000,0.44307
combined_missing_mechanics,peg_insertion_contact_mode,1,17,minus_false_abstention_penalty,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.03130,0.45924,0.00000,0.44307
combined_missing_mechanics,peg_insertion_contact_mode,1,17,minus_repair_memory,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.03670,0.45924,0.00000,0.44307
combined_missing_mechanics,peg_insertion_contact_mode,1,17,variance_only_bloat_score,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.19851,0.58175,0.00000,0.44307
combined_missing_mechanics,peg_insertion_contact_mode,1,17,abstain_only_policy,combined,1,0,0,0,0,1,0.00000,0.00000,0.00000,0.23852,0.86396,0.28000,0.89464
combined_missing_mechanics,peg_insertion_contact_mode,1,18,full_uncertainty_bloat_audit,latency,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.16380,0.35617,0.00000,0.26721
combined_missing_mechanics,peg_insertion_contact_mode,1,18,minus_mechanism_classifier,latency,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.22305,0.35396,0.00000,0.26721
combined_missing_mechanics,peg_insertion_contact_mode,1,18,minus_probe_before_repair,latency,0,0,0,0,0,0,0.00000,0.00000,1.00000,0.19665,0.36282,0.00000,0.26721
combined_missing_mechanics,peg_insertion_contact_mode,1,18,minus_false_abstention_penalty,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.16548,0.34990,0.00000,0.26721
combined_missing_mechanics,peg_insertion_contact_mode,1,18,minus_repair_memory,latency,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.17088,0.34990,0.00000,0.26721
combined_missing_mechanics,peg_insertion_contact_mode,1,18,variance_only_bloat_score,latency,0,0,0,0,0,0,0.00000,0.00000,1.00000,0.22845,0.35396,0.00000,0.26721
combined_missing_mechanics,peg_insertion_contact_mode,1,18,abstain_only_policy,latency,0,0,0,0,0,0,1.00000,0.00000,0.00000,0.31115,0.43361,0.00000,0.26721
combined_missing_mechanics,peg_insertion_contact_mode,1,19,full_uncertainty_bloat_audit,combined,1,1,1,1,1,0,0.00000,0.00000,0.00000,0.07489,0.00000,0.14000,0.00000
combined_missing_mechanics,peg_insertion_contact_mode,1,19,minus_mechanism_classifier,combined,1,1,0,0,1,0,0.00000,0.00000,0.00000,0.38976,0.20504,0.06000,0.29495
combined_missing_mechanics,peg_insertion_contact_mode,1,19,minus_probe_before_repair,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.06808,0.51439,0.00000,0.43365
combined_missing_mechanics,peg_insertion_contact_mode,1,19,minus_false_abstention_penalty,combined,1,1,1,1,1,0,1.00000,0.00000,0.00000,0.20351,0.00000,0.14000,0.00000
combined_missing_mechanics,peg_insertion_contact_mode,1,19,minus_repair_memory,combined,1,1,0,0,1,0,1.00000,0.00000,1.00000,0.18681,0.15242,0.06000,0.29495
combined_missing_mechanics,peg_insertion_contact_mode,1,19,variance_only_bloat_score,combined,1,1,0,0,0,0,1.00000,0.00000,0.00000,0.25646,0.20504,0.00000,0.43365
combined_missing_mechanics,peg_insertion_contact_mode,1,19,abstain_only_policy,combined,1,0,0,0,0,1,0.00000,0.00000,0.00000,0.17945,0.93108,0.28000,0.85367
combined_missing_mechanics,peg_insertion_contact_mode,1,20,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.11205,0.41187,0.00000,0.38244
combined_missing_mechanics,peg_insertion_contact_mode,1,20,minus_mechanism_classifier,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.24157,0.48951,0.00000,0.38244
combined_missing_mechanics,peg_insertion_contact_mode,1,20,minus_probe_before_repair,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.15076,0.42517,0.00000,0.38244
combined_missing_mechanics,peg_insertion_contact_mode,1,20,minus_false_abstention_penalty,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.12198,0.41496,0.00000,0.38244
combined_missing_mechanics,peg_insertion_contact_mode,1,20,minus_repair_memory,combined,1,0,0,0,0,0,0.00000,0.00000,0.00000,0.12738,0.41496,0.00000,0.38244
combined_missing_mechanics,peg_insertion_contact_mode,1,20,variance_only_bloat_score,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.24697,0.48951,0.00000,0.38244
combined_missing_mechanics,peg_insertion_contact_mode,1,20,abstain_only_policy,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.28911,0.52307,0.00000,0.38244
combined_missing_mechanics,peg_insertion_contact_mode,1,21,full_uncertainty_bloat_audit,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.11513,0.46689,0.00000,0.35061
combined_missing_mechanics,peg_insertion_contact_mode,1,21,minus_mechanism_classifier,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.27804,0.58247,0.00000,0.35061
combined_missing_mechanics,peg_insertion_contact_mode,1,21,minus_probe_before_repair,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.14305,0.46794,0.00000,0.35061
combined_missing_mechanics,peg_insertion_contact_mode,1,21,minus_false_abstention_penalty,combined,1,0,0,0,0,0,0.00000,0.00000,1.00000,0.11590,0.45959,0.00000,0.35061
combined_missing_mechanics,peg_insertion_contact_mode,1,21,minus_repair_memory,combined,1,0,0,0,0,0,1.00000,0.00000,1.00000,0.12130,0.45959,0.00000,0.35061
combined_missing_mechanics,peg_insertion_contact_mode,1,21,variance_only_bloat_score,combined,1,0,0,0,0,0,1.00000,0.00000,0.00000,0.28344,0.58247,0.00000,0.35061
